"","sourcedb","labnr","c14age","c14std","sigma","c13val","site","feature","period","culture","material","country","lat","lon","shortref","TO","FROM"
"314","aDRAC","Beta-169186",1070,60,2,0,"Akok Benyat 2",NA,NA,NA,NA,"CMR",2.395945,10.070991,"Oslisly et al 2013; Nlend Nlend 2013/2014: 48; Eggert/Seidensticker 2016:77 Tab. 4.2",1146,793
"315","aDRAC","Beta-169187",3650,70,2,0,"Akok Benyat 2",NA,NA,NA,NA,"CMR",2.395945,10.070991,"Oslisly et al 2013; Nlend Nlend 2013/2014: 48; Eggert/Seidensticker 2016:77 Tab. 4.2",-1779,-2257
"316","aDRAC","Beta-175346",920,40,2,0,"Mban 1",NA,NA,NA,NA,"TCD",8.10503,16.23683,"Lavachery et al 2010; Clist 2012",1205,1191
"317","aDRAC","Beta-182529",0,0,2,0,"Bemboyo",NA,NA,NA,NA,"CMR",7.314782,15.176851,"Lavachery et al. 2010",-Inf,Inf
"318","aDRAC","Beta-182530",90,70,2,0,"Bemboyo",NA,NA,NA,NA,"CMR",7.314782,15.176851,"Lavachery et al. 2010",1944,1780
"319","aDRAC","Beta-182531",830,40,2,0,"Sokorta Manga",NA,NA,NA,NA,"CMR",7.133633,14.83176,"Lavachery et al. 2010",1272,1079
"320","aDRAC","Beta-182532",1040,40,2,0,"Sokorta Manga",NA,NA,NA,NA,"CMR",7.133633,14.83176,"Lavachery et al. 2010",1145,931
"321","aDRAC","Beta-182533",1950,60,2,0,"Djaoro Mbama",NA,NA,NA,NA,"CMR",7.094325,14.744678,"Lavachery et al. 2005",220,-68
"322","aDRAC","Beta-182534",1980,70,2,0,"Djaoro Mbama",NA,NA,NA,NA,"CMR",7.094325,14.744678,"Lavachery et al. 2005",209,170
"323","aDRAC","Beta-182535",2010,60,2,0,"Djaoro Mbama",NA,NA,NA,NA,"CMR",7.094325,14.744678,"Lavachery et al. 2005",122,89
"324","aDRAC","Beta-182536",1770,80,2,0,"Djaoro Mbama",NA,NA,NA,NA,"CMR",7.094325,14.744678,"Lavachery et al. 2005",421,421
"325","aDRAC","Beta-182537",1880,60,2,0,"Djaoro Mbama",NA,NA,NA,NA,"CMR",7.094325,14.744678,"Lavachery et al. 2005",320,-13
"326","aDRAC","Beta-182538",700,60,2,0,"Ndtoua","C6-IV",NA,NA,NA,"CMR",3.063129,10.218947,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:68, 77 Tab. 4.2",1398,1334
"327","aDRAC","Beta-182539",5490,70,2,0,"Ndtoua","C6-I","LSA",NA,NA,"CMR",3.063129,10.218947,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:77 Tab. 4.2",-4080,-4227
"328","aDRAC","Beta-182540",1920,70,2,0,"Ndtoua","C6-III",NA,NA,NA,"CMR",3.063129,10.218947,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:77 Tab. 4.2",311,-70
"329","aDRAC","Beta-182541",1910,60,2,0,"Ndtoua","C6-III",NA,NA,NA,"CMR",3.063129,10.218947,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:77 Tab. 4.2",236,-6
"330","aDRAC","Beta-182542",1690,70,2,0,"Koukony",NA,NA,NA,NA,"CMR",4.849055,13.063387,"Lavachery et al. 2010",539,150
"331","aDRAC","Beta-182543",400,50,2,0,"Ewankang",NA,NA,NA,NA,"CMR",4.804371,12.851953,"Lavachery et al. 2010",1634,1529
"332","aDRAC","Beta-182544",2210,60,2,0,"Makoure",NA,NA,NA,NA,"CMR",3.060819,10.1733,"Lavachery et al. 2005: 175; Eggert/Seidensticker 2016:79 Tab. 4.2",-112,-149
"333","aDRAC","Beta-182545",240,60,2,0,"Yebi",NA,NA,NA,NA,"CMR",4.97257,13.319878,"Lavachery et al. 2010",1950,1697
"334","aDRAC","Beta-182546",2540,60,2,0,"Dombè",NA,NA,"Bissiang/Malongo",NA,"CMR",2.964143,9.949644,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:77 Tab. 4.2",-431,-477
"335","aDRAC","Beta-182547",2440,60,2,0,"Dombè",NA,NA,"Bissiang/Malongo",NA,"CMR",2.964143,9.949644,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:77 Tab. 4.2",-405,-676
"336","aDRAC","Beta-182548",2550,60,2,0,"Bissiang",NA,NA,"Bissiang/Malongo",NA,"CMR",2.997909,10.021249,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:77 Tab. 4.2",-434,-482
"337","aDRAC","Beta-182549",2770,70,2,0,"Bissiang",NA,NA,"Bissiang/Malongo",NA,"CMR",2.997909,10.021249,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:77 Tab. 4.2",-804,-1099
"338","aDRAC","Beta-182550",1530,70,2,0,"Bidou 2",NA,NA,NA,NA,"CMR",3.030839,10.082725,"Lavachery et al. 2010: 175; Gouem Gouem 2010/2011; Eggert/Seidensticker 2016:83 Tab. 4.2",646,646
"339","aDRAC","Beta-182551",1580,80,2,0,"Bidjouka",NA,NA,NA,NA,"CMR",3.137308,10.50152,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:83 Tab. 4.2",640,277
"340","aDRAC","Beta-182552",1480,70,2,0,"Bidjouka",NA,NA,NA,NA,"CMR",3.137308,10.50152,"Lavachery et al. 2010: 175; Eggert/Seidensticker 2016:83 Tab. 4.2",660,660
"341","aDRAC","Beta-182553",270,70,2,0,"Lom 1",NA,NA,NA,NA,"CMR",5.404084,13.490392,"Lavachery et al. 2010",1950,1694
"342","aDRAC","Beta-182554",920,120,2,0,"Pangar",NA,NA,NA,NA,"CMR",5.641054,13.715291,"Lavachery et al. 2010",1375,788
"343","aDRAC","Beta-182555",2000,40,2,0,"Ngoumou",NA,NA,NA,NA,"CMR",3.601958,11.320731,"Lavachery et al. 2010",79,79
"344","aDRAC","Beta-182556",330,50,2,0,"Obokoue",NA,NA,NA,NA,"CMR",3.647211,11.351564,"Lavachery et al. 2010",1648,1648
"345","aDRAC","Beta-182557",1590,60,2,0,"Binguela II",NA,NA,NA,NA,"CMR",3.740573,11.373486,"Lavachery et al. 2010",597,597
